11949,https://prod-resize.tiendainglesa.com.uy/images/medium/P011949-1.jpg?20230210142322,"[{'url': 'https://prod-resize.tiendainglesa.com.uy/images/medium/P011949-1.jpg?20230210142322', 'path': 'full/6736c89059d16abc14bd5d56c0fc8d5349f6d8bb.jpg', 'checksum': '49bea5e62335103e882fb56521295ac3', 'status': 'downloaded'}]","https://www.tiendainglesa.com.uy/Alfajor-Brownie-sin-Gluten-TIENDA-INGLESA-90-gr.producto?51872,,42",Alfajor Brownie sin Gluten TIENDA INGLESA 90 gr,WAREHOUSE,tienda_inglesa,"https://www.tiendainglesa.com.uy/Alfajor-Brownie-sin-Gluten-TIENDA-INGLESA-90-gr.producto?51872,,42"
99775,https://prod-resize.tiendainglesa.com.uy/images/medium/P099775-1.jpg?20220211021220,"[{'url': 'https://prod-resize.tiendainglesa.com.uy/images/medium/P099775-1.jpg?20220211021220', 'path': 'full/f7b970012c494ab0df18f0f153452481cbcec64a.jpg', 'checksum': 'c64bc2bc13165828df0359b6b588f536', 'status': 'downloaded'}]","https://www.tiendainglesa.com.uy/Refresco-PASO-DE-LOS-TOROS-Pomelo-sin-Azucar-1.5-L.producto?6989,,42",Refresco PASO DE LOS TOROS Pomelo sin Azúcar 1.5 L,DRINKS,tienda_inglesa,"https://www.tiendainglesa.com.uy/Refresco-PASO-DE-LOS-TOROS-Pomelo-sin-Azucar-1.5-L.producto?6989,,42"
86019,https://prod-resize.tiendainglesa.com.uy/images/medium/P086019-2.jpg?20220317121642,"[{'url': 'https://prod-resize.tiendainglesa.com.uy/images/medium/P086019-2.jpg?20220317121642', 'path': 'full/f6d577264ee46c3a248d0fbe52b59e33fe25e44b.jpg', 'checksum': '63d0a074e036b1256fd89f4aba09cd17', 'status': 'downloaded'}]","https://www.tiendainglesa.com.uy/Pizza-con-Muzzarella-y-Tomate-Pack-Familiar-SIBARITA-2-Unidades-940-gr.producto?6527,,42",Pizza con Muzzarella y Tomate Pack Familiar SIBARITA 2 Unidades 940 gr,CLEANING,tienda_inglesa,"https://www.tiendainglesa.com.uy/Pizza-con-Muzzarella-y-Tomate-Pack-Familiar-SIBARITA-2-Unidades-940-gr.producto?6527,,42"
57950,https://prod-resize.tiendainglesa.com.uy/images/medium/P057950-1.jpg?20230412180227,"[{'url': 'https://prod-resize.tiendainglesa.com.uy/images/medium/P057950-1.jpg?20230412180227', 'path': 'full/a79f11fa02394efc23456a37259ee27350f28d84.jpg', 'checksum': 'aafe2f8b35c3189b93bccfc028d04f56', 'status': 'downloaded'}]","https://www.tiendainglesa.com.uy/Papel-Higienico-HIGIENOL-Doble-Hoja-Premium-4-Rollos-de-30-Metros.producto?307085,,42",Papel Higiénico HIGIENOL Doble Hoja Premium 4 Rollos de 30 Metros,FROZEN,tienda_inglesa,"https://www.tiendainglesa.com.uy/Papel-Higienico-HIGIENOL-Doble-Hoja-Premium-4-Rollos-de-30-Metros.producto?307085,,42"
551605,https://prod-resize.tiendainglesa.com.uy/images/medium/P551605-1.jpg?20230519162646,"[{'url': 'https://prod-resize.tiendainglesa.com.uy/images/medium/P551605-1.jpg?20230519162646', 'path': 'full/4cc14806154ad3bf9ea2848717c784c60eb95901.jpg', 'checksum': '73df225783bb8e9230d629a9c2180302', 'status': 'downloaded'}]","https://www.tiendainglesa.com.uy/GOOGLE-Chromecast-4-8GB-HD-Snow.producto?1551605,,42",GOOGLE Chromecast 4 8GB HD Snow,TECHNOLOGY,tienda_inglesa,"https://www.tiendainglesa.com.uy/GOOGLE-Chromecast-4-8GB-HD-Snow.producto?1551605,,42"
61803,https://prod-resize.tiendainglesa.com.uy/images/medium/P061803-1.jpg?20170830115501,"[{'url': 'https://prod-resize.tiendainglesa.com.uy/images/medium/P061803-1.jpg?20170830115501', 'path': 'full/46dea238101487736d915d24ca1003ec80aa8ad6.jpg', 'checksum': 'fcc30cce0419acf13ce4c2e59cf5a7ee', 'status': 'downloaded'}]","https://www.tiendainglesa.com.uy/Papel-Aluminio-ALUMGRILL-30-cm-x-4-mts.producto?331097,,42",Papel Aluminio ALUMGRILL 30 cm x 4 mts,PERFUMERY,tienda_inglesa,"https://www.tiendainglesa.com.uy/Papel-Aluminio-ALUMGRILL-30-cm-x-4-mts.producto?331097,,42"
